LAMMPS (10 Sep 2025)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (13.349999 13.349999 13.349999)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  108 atoms
  read_data CPU = 0.001 seconds
CUDA found, setting device type to torch::kCUDA.
Loading MACE model from "ar_finetune_epoch1.model-lammps.pt" ... finished.
  - The torch_float_dtype is: Float
  - The r_max is: 6.
  - The model has: 2 layers.
  - The MACE model atomic numbers are: 18.
  - The pair_coeff atomic numbers are: 18.
  - Mapping LAMMPS type 1 (Ar) to MACE type 1.
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7, bins = 2 2 2
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mace, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 3.136 | 3.136 | 3.136 Mbytes
   Step          Time           CPU           PotEng         KinEng         TotEng          Temp          Press          Volume        Density    
     72460   36.23          36.024755      192.45075      3.7926294      196.24338      274.21549      156675.15      2379.2701      3.0110926    
     72470   36.235         36.832896      192.47196      3.7732945      196.24526      272.81754      156719.94      2379.2701      3.0110926    
     72480   36.24          37.638679      192.45497      3.7938615      196.24883      274.30458      156715.21      2379.2701      3.0110926    
     72490   36.245         38.444892      192.4033       3.8507659      196.25406      278.41889      156661.91      2379.2701      3.0110926    
     72500   36.25          39.248786      192.32509      3.9357064      196.2608       284.56028      156567.51      2379.2701      3.0110926    
     72510   36.255         40.055129      192.23103      4.0377378      196.26877      291.93738      156443.54      2379.2701      3.0110926    
     72520   36.26          40.861544      192.13217      4.1453985      196.27757      299.72148      156304.03      2379.2701      3.0110926    
     72530   36.265         41.666931      192.03825      4.2484607      196.28671      307.1731       156163.29      2379.2701      3.0110926    
     72540   36.27          42.475109      191.95667      4.3390057      196.29568      313.71971      156034.08      2379.2701      3.0110926    
     72550   36.275         43.282534      191.89225      4.4117041      196.30395      318.97597      155927.01      2379.2701      3.0110926    
     72560   36.28          44.088951      191.84768      4.4634116      196.3111       322.71453      155850.17      2379.2701      3.0110926    
     72570   36.285         44.894297      191.82432      4.4924407      196.31676      324.8134       155808.96      2379.2701      3.0110926    
     72580   36.29          45.699843      191.82274      4.497975       196.32071      325.21354      155805.36      2379.2701      3.0110926    
     72590   36.295         46.50616       191.84289      4.4799812      196.32287      323.91255      155838.92      2379.2701      3.0110926    
     72600   36.3           47.310272      191.88361      4.4396722      196.32328      320.99812      155905.44      2379.2701      3.0110926    
     72610   36.305         48.114216      191.94192      4.3802233      196.32214      316.69984      155998         2379.2701      3.0110926    
     72620   36.31          48.922019      192.01254      4.3072076      196.31974      311.42064      156106.77      2379.2701      3.0110926    
     72630   36.315         49.727984      192.08819      4.2282737      196.31647      305.71354      156219.99      2379.2701      3.0110926    
     72640   36.32          50.534208      192.1607       4.1519625      196.31267      300.19607      156325.45      2379.2701      3.0110926    
     72650   36.325         51.33899       192.22268      4.0860273      196.30871      295.42881      156412.37      2379.2701      3.0110926    
     72660   36.33          52.14743       192.26895      4.0359317      196.30488      291.80679      156473.27      2379.2701      3.0110926    
     72670   36.335         52.9522        192.2973       4.0041142      196.30142      289.50632      156504.79      2379.2701      3.0110926    
     72680   36.34          53.754121      192.30828      3.9901669      196.29844      288.49789      156508.08      2379.2701      3.0110926    
     72690   36.345         54.558453      192.30452      3.9915181      196.29604      288.59558      156488.76      2379.2701      3.0110926    
     72700   36.35          55.36507       192.29022      4.0039933      196.29421      289.49757      156455.6       2379.2701      3.0110926    
     72710   36.355         56.171557      192.27102      4.0219449      196.29297      290.79551      156420.41      2379.2701      3.0110926    
     72720   36.36          56.979944      192.25399      4.0382523      196.29224      291.97458      156395.59      2379.2701      3.0110926    
     72730   36.365         57.790855      192.24719      4.044833       196.29202      292.45037      156392.72      2379.2701      3.0110926    
     72740   36.37          58.598934      192.25825      4.0340592      196.29231      291.6714       156420.77      2379.2701      3.0110926    
     72750   36.375         59.409309      192.29236      4.0008671      196.29322      289.27154      156483.26      2379.2701      3.0110926    
     72760   36.38          60.219293      192.35014      3.9448591      196.295        285.22204      156576.56      2379.2701      3.0110926    
     72770   36.385         61.028477      192.42635      3.8716054      196.29795      279.92563      156689.22      2379.2701      3.0110926    
     72780   36.39          61.837134      192.50995      3.7925652      196.30251      274.21085      156803.27      2379.2701      3.0110926    
     72790   36.395         62.645631      192.58581      3.7233744      196.30919      269.20821      156897.3       2379.2701      3.0110926    
     72800   36.4           63.454858      192.63782      3.6806483      196.31847      266.11901      156951.26      2379.2701      3.0110926    
     72810   36.405         64.261904      192.65291      3.6779395      196.33084      265.92316      156951.53      2379.2701      3.0110926    
     72820   36.41          65.070994      192.62475      3.7220275      196.34678      269.11082      156893.61      2379.2701      3.0110926    
     72830   36.415         65.879044      192.55575      3.8108735      196.36663      275.53458      156783.74      2379.2701      3.0110926    
     72840   36.42          66.687881      192.45654      3.9340443      196.39058      284.4401       156638.92      2379.2701      3.0110926    
     72850   36.425         67.4936        192.34325      4.075343       196.41859      294.65631      156482.88      2379.2701      3.0110926    
     72860   36.43          68.302158      192.23382      4.2164825      196.4503       304.86101      156341.09      2379.2701      3.0110926    
     72870   36.435         69.107594      192.14448      4.3405017      196.48498      313.82787      156237.16      2379.2701      3.0110926    
     72880   36.44          69.914293      192.08759      4.4341909      196.52179      320.60181      156187.76      2379.2701      3.0110926    
     72890   36.445         70.722036      192.07015      4.4895483      196.5597       324.60427      156201.31      2379.2701      3.0110926    
     72900   36.45          71.528051      192.09323      4.5046433      196.59787      325.69567      156276.3       2379.2701      3.0110926    
     72910   36.455         72.336074      192.15156      4.484042       196.6356       324.20616      156402.08      2379.2701      3.0110926    
     72920   36.46          73.141944      192.23399      4.4385199      196.67251      320.91481      156559.34      2379.2701      3.0110926    
     72930   36.465         73.948838      192.32488      4.383626       196.7085       316.94585      156722.89      2379.2701      3.0110926    
     72940   36.47          74.754969      192.40668      4.3369688      196.74365      313.57244      156866.89      2379.2701      3.0110926    
     72950   36.475         75.558747      192.46354      4.3146451      196.77819      311.95838      156968.36      2379.2701      3.0110926    
     72960   36.48          76.365359      192.48466      4.3276926      196.81235      312.90174      157012.99      2379.2701      3.0110926    
     72970   36.485         77.169742      192.46669      4.3795319      196.84622      316.64984      156997.5       2379.2701      3.0110926    
     72980   36.49          77.978553      192.41463      4.4650651      196.8797       322.83408      156930.48      2379.2701      3.0110926    
     72990   36.495         78.782987      192.34076      4.5716115      196.91238      330.53762      156830.87      2379.2701      3.0110926    
